createdAt,text,sentimen,validasi_h1
2026-04-13 07:01:44,"@revol7hink @bolabolaebol @sadampermana_w coba baca UUTPKS, di pasal 4 dan 5 bab II udh dijelasin kok klo sexual assault bukan melalui fisik aja, non fisik juga bisa mau dari verbal ataupun elektronik (chat, kirim foto/video) dan walaupun “chat private” maupun ke tmn sndiri kan yg dia lakuin jg tanpa consent dri korban",Positive,1
2026-04-13 07:02:41,@revol7hink @tsetchaiklatte Emg ngomongin hukum doang? Ga ngomongin soal etis dan etika? Emang ngelecehin cuma harus ada kontak fisik doang? Punya otak tuh dipake buat mikir. Apa lu sejenis suka ngelecehin orang di grup atau tongkrongan lu?,Positive,1
2026-04-13 07:03:55,"@revol7hink @bolabolaebol @sadampermana_w baca replyan lo satu satu ditambah pas check replyan orang modal tanya chatgpt, bener bener plenger. gaya gayaan mau discuss dari semua opini cuman mau bela pelaku aja https://t.co/ddKyh1a5ND",Positive,1
2026-04-13 07:05:23,@revol7hink @sadampermana_w Apabila di ketentuan disiplin mahasiswa (entah namanya apa) ada diatur pelanggaran ethic (menjaga moral dll) dikenakan sanksi s.d DO. Pelanggaran ethic/moral biasanya sih bisa di-stretch cakupannya.,Neutral,0
2026-04-13 07:30:30,"@revol7hink @8lysm @bolabolaebol @sadampermana_w yang disensor kan itu nama korban kak, itu udah bukan obrolan biasa karena sudah menyebut nama korban yaa. artinya apa? ya artinya sudah melecehkan. kakaknya kan udah jelasin juga kalau tidak terbatas hanya video/foto. berupa chat juga.",Positive,1
2026-04-13 07:42:21,"@revol7hink @sadampermana_w dalam perspektif hukum dan etik akademik, pelecehan tidak harus selalu berbentuk tindakan fisik langsung. komunikasi privat pun bisa dikualifikasikan sebagai misconduct jika mengandung unsur objektifikasi, pelecehan verbal, atau menciptakan hostile environment bagi korban",Positive,1
2026-04-13 07:56:45,"@revol7hink @sadampermana_w sudah dijawab bang, kalo elu masih mempertahankan pelaku buat nggak di-DO berarti sama saja anda mendukung pelaku pelecehan seksual https://t.co/9qCFd4iiNv",Positive,1
2026-04-13 08:13:27,@revol7hink @Wuxean @sadampermana_w KS enabler kalau bentuknya orang ya lu ini. Logikanya kaga kalah.,Positive,1
2026-04-13 08:20:11,16 Mahasiswa FH UI Diduga Lakukan Kekerasan Seksual ke Mahasiswi ~TR Klik untuk baca: https://t.co/F2QAUs8wCI,Neutral,0
2026-04-13 08:22:29,"@revol7hink @sadampermana_w Pelecehan seksual secara hukum agama udah salah.Memang hukum agama subjektivitasnya pada individu dan sanksi sosial, tapi setelah terekspos dari hukum individu menjalar lebih ke aturan kemahasiswaan dan tentunya ada aturan etika juga. Masalahnya?",Neutral,0
2026-04-13 08:44:12,@revol7hink @bolabolaebol @sadampermana_w Apa yang diharapkan dr Negara yang Univesitas Top 1nya aja nyetak lulusan kaya lu dan para KS lainnya. Ancur ancur Indonesia,Positive,1
2026-04-13 09:04:03,"@revol7hink @sadampermana_w KUHP Pasal 414 UU ITE Pasal 27 (1) jo Pasal 45 (1); Pasal 27 (3) jo Pasal 45 (3) UU TPKS Pasal 5 UU 12/22 Di hukum ruang privat tetap bisa jd objek hukum pidana, nah kalo dirasa sudah semerugikan itu apa alasan kampus ga DO? DO tuh sanksi berat bukan sama dengan tidak mungkin",Positive,1
2026-04-13 09:28:28,@revol7hink oh sorry then at least gue gak enabler pelecehan😆 that’s sum up how i am as a human being,Positive,1
2026-04-13 09:44:49,"@revol7hink @sadampermana_w kalo gitu bantu saya memahami brow, kenapa menurutmu pelecehan seksual harus dilakukan dengan “perbuatan langsung terhadap korban”?",Neutral,0
2026-04-13 09:59:37,"@revol7hink @sadampermana_w Kalau secara hukum gua gatau karna bukan anak hukum, tapi secara etika jelas salah. Dan sebagai institusi pendidikan, tentu akan berusaha menjaga nama baik institusi mereka agar kepercayaan publik tidak hilang, sehingga D.O mungkin bisa menjadi salah satu cara",Positive,1
2026-04-13 10:25:18,"@revol7hink @bolabolaebol @sadampermana_w kalo gitu miris ya kak hukum di negara kita, pelaku pelecehan kaya gitu masih bisa dibenarkan dan dibela secara sah oleh negara 🥹🥹🥹🥹",Positive,1
2026-04-13 10:49:09,"@revol7hink @telanjangmoril @aryabiimo @cesdlavie @sadampermana_w ya wajar kalo pada marah. at the end kasus modelan anak fh ui ini ujung ujungnya redup, dilupain, dan ga ber impact apapun ke pelaku, sedangkan sexual harassment itu sakral. apalagi buat cewe🙌🏻",Positive,1
2026-04-13 11:16:01,"@tesvsyy @Kuncahyoo @sampahfhui @HukumUI Bukan cuma pelaku yg bermasalah, tp juga yg berusaha nutupin. Lingkarannya jadi lengkap 👀 Intinya tuh kalo yg punya posisi malah ikut ‘jaga citra’ daripada jaga nilai, ya wajar kalo problemnya terus berulang",Positive,1
2026-04-13 11:23:33,"@revol7hink bro???? ngomongin mau ""setubuhin orang"" terus muji pantat orang lo bilang bukan pelecehan??? sakit otak lo. udah dibilang masalahnya bukan siapa yang sebarin chatnya, tapi OBROLAN MEREKA, kampung. MIKIR KEK JADI LAKI.",Positive,1
2026-04-13 11:35:09,@bebekqaleo @sampahfhui masa cuma minta maaf doang ada sanksi lah https://t.co/VJRoH0ZeQu,Positive,1
2026-04-13 11:37:10,@thxorns minta maaf doang mereka minimal sanksi https://t.co/VJRoH0ZeQu,Positive,1
2026-04-13 11:42:02,@DennySeggssegar @sampahfhui merkosa orang juga sifatnya private kok 🫤,Negative,2
2026-04-13 12:24:24,@tiktokIDN @TikTokSupport Belajar dari kasus viral oknum mahasiswa FH UI pelecehan verbal khususnya di ruang digital itu nyata dan jangan dinormalisasi. Apalagi sampai bawa² ortu cuma karena ga terima dikritik. Saran gw lebih bijak main sosmed ya guys..,Positive,1
2026-04-13 12:32:27,16 Mahasiswa FH UI Lecehkan Mahasiswi di Grup Chat Ini Tanggapan Kampus ~RK Baca di sini: https://t.co/VkEiotJyWP,Neutral,0
2026-04-13 13:06:45,@sadampermana_w mereka baru minta maaf doang kawal terus sampe ada sanksi setimpal https://t.co/VJRoH0ZeQu,Positive,1
2026-04-13 13:08:33,"@revol7hink @tsetchaiklatte mungkin scr hukum tidak salah sebagaimana yg telah disebutkan. tapi selain norma hukum, ada yg namanya etika, adab, kesopanan dan kepantasan. pertanyaannya apakah pantas seseorang yg katanya terdidik dan berpendidikan tinggi memiliki perangai seperti itu?",Positive,1
2026-04-13 13:11:28,Bayangin dah anjir sekelas FH UI pelecehan? Wtf gatakut kah? Busett https://t.co/PxncMt0kwS,Positive,1
2026-04-13 13:28:37,@revol7hink @ra91831572 @zeezeesya yakni berperspektif korban. dan yang difokuskan disini adalah piramida kekerasan seksual paling bawah. yakni pewajaran. fokus awal disitu. jika korban ingin melapor/tidak itu adalah hak korban. kita berbicara sebelum pidana terjadi. yakni pencegahan.,Positive,1
2026-04-13 13:29:12,"@revol7hink @ebocil pelecehan bukan cuma berupa fisik, ada juga yang namanya pelecehan verbal, baik secara langsung, maupun tidak langsung. hal tsb udah jelas tertulis dan ada undang undang nya. kenapa bisa tertulis? karna peraturan bukan cuma berdasarkan kejahatan materiil, tapi juga soal moral.",Positive,1
2026-04-13 13:35:08,"@revol7hink @ra91831572 @dahanlapuk diskursus ini kan muncul karena lo dan gue dan semua orang disini sudah tau dan baca chat itu, artinya chat itu kan sudah tersebar. pun di uu tpks gak perlu ada konteks “disebarluaskan”. ketika ada perempuan ga sengaja baca chat privat temannya cowo yg bahas tubuh dia(1)",Positive,1
2026-04-13 13:45:21,"@revol7hink @tsetchaiklatte Ini researchnya dimana sih? Pelecehan seksual itu ada banyak jenisnya, yang ini pelecehan verbal/non fisik, dan udah ADA UU YANG MEMBAHAS tentang ini juga. Kalaupun gaada uu yg membahas, ini namanya udah ngelanggar etika dan cacat moral. I say get in school and stop barking.",Positive,1
2026-04-13 13:45:56,@revol7hink @sadampermana_w yg gini biasanya antara pelaku atau pelaku,Positive,1
2026-04-13 14:22:36,"@revol7hink @sadampermana_w bro... kok masih bisa mikir gini? berarti tingkat simpati lu ke korban pelecehan segitu rendahnya kah? i mean, bayangin kalo lu punya adek dan adeklu diomongin yang ga ga digrup kayak gitu. se simpel ini perumpamaannya tapi masa iya ga nyampe?",Positive,1
2026-04-13 14:35:31,plea fh ui yang SH cuman 2 orang yang dateng publik? sisanya kemana? FH UI PELECEHAN SEKSUAL,Positive,1
2026-04-13 14:36:33,speechless sama FH UI mereka cuman berani bawa 2 mahasiswa mesemnya sisa pelaku berlindung di bawah nama orang tuanya.. FH UI PELECEHAN SEKSUAL,Positive,1
2026-04-13 14:40:25,cuman 2 orang yang ngadepin massa.. sisa pelaku berlindung dibawah nama orang tuanya is CRAZY. FH UI shame shame shameee on you! FH UI PELECEHAN SEKSUAL,Positive,1
2026-04-13 14:40:53,2 ORANG YANG NGADEPIN MASSA. SISANYA DIEM DI RUANGAN TENANG SAMA ORANGTUA MASING2 DIJAGAIN YA DEK FH UI PELECEHAN SEKSUAL,Positive,1
2026-04-13 14:46:56,kenapa live fh ui tbtb semua disuruh matiin... request mami papinya siapa itu FH UI PELECEHAN SEKSUAL,Positive,1
2026-04-13 14:49:01,guys siapa mami papinya pelaku yang ga berani dateng malem ini? FH UI PELECEHAN SEKSUAL. orang penting ya...,Positive,1
2026-04-13 14:49:34,"@DennySeggssegar @sampahfhui coba dipikir, misal lu cewe, lu berpikir diri lu udah berperilaku layaknya cewe pada umumnya, tanpa ada cuitan sana sini, cat calling, dll.",Neutral,0
2026-04-13 14:56:59,ANJIR SUMPAH NONTON LIVE SIDANG PELAKU KS FH UI KATANYA MARAH MASIH WAJAR ANJIIIIIRRRRR AKU LANGSUNG SAKIT HATI KOCAK OTAKNYA DIMANA COBA MIKIFRRRRRRR EMANG HARUSNYA MARAH ANJIR FAKOOOFFFFFFFF,Positive,1
2026-04-13 14:58:05,"@MastinSaurus @sampahfhui belum aja yang kena ANAK LU, atau istri lu. ngga akan lu sampe kepikiran ""masih wajar kok mereka cuman di chat doang"" otak sama empati lu dipake makanya. serendah itu kognitif lu sampe ngertiin kasus begini aja harus pake CONTOH?",Positive,1
2026-04-13 15:13:25,@revol7hink @tsetchaiklatte Bro ngomongin hukum pake AI :( Ada alasan hukum ga bisa diganti sama AI karena analisis hukum gak cukup satu paragraf doang dan butuh aspek 'moral' terkait HAM. Bilang aja lu enabler jir wkwkkw,Neutral,0
2026-04-13 15:14:02,oh 14 pelaku lain udah ada yang dijemput mami papinya? FH UI PELECEHAN SEKSUAL,Positive,1
2026-04-13 15:35:25,@sampahfhui Ini bukannya grup private?,Neutral,2
2026-04-13 15:42:05,"@MastinSaurus @sampahfhui private chat bukan tameng buat ngebenerin hal yang jelas-jelas salah. ngelecehin orang, mau di depan korban atau di grup tertutup, tetap aja pelecehan. masalahnya bukan cuma ""yang share"" mindset lo yang ngerasa itu normal juga problem. KATA GUE STOP NORMALISASI HAL YG MENJIJIKKAN",Positive,1
2026-04-13 15:43:11,@revol7hink @sampahfhui Ini salah satu atau bbrp dari mereka udah nunjukin sikap KS.,Neutral,0
2026-04-13 16:35:22,"yaaa emang sebenarnya banyak ngga cuma di FH UI, gua yakin rata-rata group cowo isinya begituan, sesimple kita saling ngeshare tobrut ke temen itu jugaa sama aja bibit-bibit, lagi apes aja mereka",Negative,2
2026-04-13 16:59:15,@funtakee itu masalah fh ui pelecehan,Neutral,0
2026-04-13 17:00:21,"@revol7hink @sadampermana_w masi mending DO doang. klo syariat ditegakkan, minimal tu kepala orang2 pelaku KS benjol kena lempar ompreng MBG",Positive,1
2026-04-13 17:01:52,"Grup chat memang ruang pribadi, namun tubuh perempuan juga bukan konsumsi publik. Miris sekali, kalimat kalimat tersebut diucapkan oleh para calon praktisi dari kampus UI, lalu kemudian teori “Para korban pelecehan jarang mendapat keadilan” #fhui https://t.co/6P947RaHNK",Positive,1
2026-04-13 17:13:27,"@revol7hink @sadampermana_w Bukan orang hukum sy,tp klo pemikiran anda seperti itu simple sih,para orang tua mahasiswi seluruh UI khususnya bapak2,gebukin tuh pelaku yg ada di grup, mereka lecehin anak orang sembarangan smpe dibuat fantasi,sakit hati, 1 suara utk para orang tua perempuan di UI siapapun itu",Positive,1
2026-04-13 17:30:25,"@revol7hink @sampahfhui kocak lu , sok tauu , kalau group dibocorin jelas udah bukan privasi lagi , Privasi itu ada selama semua orang di dalamnya sama sama jaga rahasia. kalo ada orang kesinggung dan ngelapor ya jelas kena hukum lah , pinteran ai keknya dr elu",Negative,1
2026-04-13 17:55:52,@kimmyexp Gamau min lagi kawal kasus fh ui,Neutral,0
2026-04-13 18:16:39,@Qiarfi intinya ada grup isinya 16 mahasiswa fh ui yg di dalam grup itu mereka melakukan KS secara verbal ke mahasiswi dan bahkan dosen kak cmiiw yaa,Neutral,0
2026-04-13 18:30:24,"@MastinSaurus @sampahfhui Heh anjing gw doain semoga lu ngerasain apa yg dirasain korban. Semisal lu cowok dan homophobic gw doain lu dilecehin secara verbal sama boti binal lewat privat grup chat, biar lu ngerasain!",Positive,1
2026-04-13 18:47:00,Calon penegak hukum tapi kok malah jadi terduga pelaku pelecehan? Lagi-lagi ruang aman di kampus dipertanyakan. Mirisnya kali ini melibatkan 16 mahasiswa FH UI yang seharusnya paling paham tentang keadilan. https://t.co/BMJrtxz8bC,Positive,1
2026-04-13 18:47:02,Kasus dugaan kekerasan seksual yang melibatkan 16 mahasiswa Fakultas Hukum Universitas Indonesia (FH UI) sedang menjadi sorotan. Kasus ini dikonfirmasi oleh Ketua BEM FH UI Anandaku Dimas Rumi Chattaristo pada Senin 13 April 2026.,Neutral,0
2026-04-13 18:47:04,BEM FH UI bersikap tegas kecewa terhadap kasus ini dan tidak akan mentolerir tindakan yang tidak berpihak pada korban. Saat ini mereka sangat berhati-hati dalam menyampaikan kronologi demi melindungi identitas dan keamanan korban.,Positive,1
2026-04-13 18:51:11,Fuck off all about this shit Tapi mikir random sekret BEM FH UI itu pasti capek ngeluarin banyak surat dalam satu waktu️ ((baca-baca thread laen mahasiswa FH UI (entah semua atau FH doang) juga kayaknya lagi masa UTS ya?)),Neutral,0
2026-04-13 18:57:59,"@MastinSaurus @sampahfhui Karena lo gak korban (atau malah emang pelaku) makanya lo sok sok jadi pembela. Coba deh kalau ada adek cewek lo kuliah atau emak lo dosen di chat kek gt masih sanggup lo bilang otak manusia isinya kotor semua dan itu wajar? Lo diam karena lo merasa gak kena, sampah",Positive,1
2026-04-13 19:02:36,"@revol7hink @bebekqaleo @sampahfhui Berdasarkan UU No. 12 Tahun 2022 tentang Tindak Pidana Kekerasan Seksual (UU TPKS), pelecehan seksual non-fisik mencakup pernyataan, gerak tubuh, atau kegiatan yang tidak patut dan mengarah pada seksualitas dengan tujuan merendahkan atau mempermalukan.",Neutral,1
2026-04-13 19:03:00,"smg habis adegan sidang online fhui ini semua tongkrongan yg serupa dgn grup tsb bs segera sadar dan paham kl obrolan, perilaku, pola pikir mereka tuh salah, terlepas dr lingkup interaksinya di ranah privat atau publik",Positive,1
2026-04-13 19:09:55,"@revol7hink @bebekqaleo @sampahfhui Jangan di biasain cancel culture? Coba memang cancel culture di Indonesia berlaku kah??? Berlaku sih, paling cuma 1-2 tahun setelah itu mereka sliweran lagi lalu lalang kek orang ga punya dosa",Negative,2
2026-04-13 19:33:56,16 Mahasiswa FH UI pelaku KS di grup line. #pelecehanmahasiswi,Neutral,0
2026-04-13 20:01:17,@DennySeggssegar @sampahfhui cobaaa rasain dh kalo emak lo yg dilecehin di grup itu gmn wkwkkww mampus kali lu,Positive,1
2026-04-13 20:05:02,PADA GILA INI 16 MAHASISWA FH UICUMA MUTER JAWABANNYA PLENGER BANGETDAN TERPANTAU SETELAH SELESAI ACARA LANGSUNG PADA BUKA HP https://t.co/6uNmPx8PMI,Positive,1
2026-04-13 21:07:00,@screamerdiva @sampahfhui Ika 💕 notaris/ppat izin bertanya apakah kalo di grup chat privat boleh ketikannya kek ga pernah sekolah gt? Andai orangtua lebih bijak utk menasehatkan anaknya terlebih dahulu agar tdk melakukan pelecehan kpd perempuan sekalipun di dalam grup chat private.,Positive,1
2026-04-13 21:11:21,"@Ritzhy1 @Daimankobe @ulil_f4 @bachrum_achmadi Masih ga ngerti2 ya Allah haha, susah sih menjelaskan org yg pendidikannnya rendah, emosian dan benci. Kalo org pintar ga akan mempertanyakan ini. Pdhal sering bgt dijelaskan oleh pengacaranya sbg perwakilan pak jokowi jg dan sering dbahas di acara Inews saat debat.",Neutral,0
2026-04-13 22:12:11,"@revol7hink @sampahfhui Ya udh keluarga lu kita lecehin bareng2 sini, tp ranah privacy aja, ga ada yang tau… gpp juga brrti kan?",Negative,2
2026-04-13 22:28:55,"@revol7hink @bebekqaleo @sampahfhui Yehhhh, namanya sexual assult ga cuma perbuatan dan apa yg muncul dari mulut ya. Dikira ga berefek kali ah.",Positive,1
2026-04-13 22:41:10,"semalem gue sempet ngikutin bentar kasus FHUI yang bikin grup buat ngelecehin perempuan, bahkan sempet lihat live TikTok-nya juga bentar. awalnya gue kira ini cuma kasus viral biasa yang besok juga bakal dilupain, kayak yang sering kejadian. Jadi yaudah, gue tinggal tidur. tapi tadi abis subuh gue cek lagi, ternyata kasusnya malah makin gede. pas live katanya sempet ada penyerangan dan bahkan ada korban di lokasi. rangkuman lengkap dari awal sampai akhir Live tadi udah ada yang share. yang jadi pertanyaan gue, kenapa kasus ini bisa meledak banget dibanding kasus kekerasan seksual lain yang sebelumnya juga viral? Apa karena ini terjadi di kampus ternama, jadi lebih disorot? padahal harusnya semua kasus diperlakukan sama seriusnya. semoga ini jadi titik awal buat kita semua lebih peduli, lebih aware, dan bisa melindungi korban dengan lebih baik, supaya kejadian kayak gini nggak terulang lagi.",Positive,1
2026-04-13 22:47:34,Heran dah sm ortu anak fh ui (alias yg ira ira itu) yg ngmg “andai saja penyebar lebih bijak” anjg gue gatau tu ibu-ibu salah satu ibu dr ortunya cuma najis. udh gt ada background hukum jg anjg notaris. Anda perempuan loh bu??? Gimana kalau yg dilecehin anak lu anjg,Positive,1
2026-04-13 22:56:29,@revol7hink @bebekqaleo @sampahfhui Sudah di hukum duluan Sudah kondang setanah air Kalau UI Sampai Tdk menindak Tegas Wajib Juga Integritas Moral Lembaganya di Pertanyakan,Positive,1
2026-04-13 23:04:17,Sumpah gak habis fikri dengan kelakuan 16 mahasiswa FH UI. Bukannya belajar baik-baik untuk melindungi kaum tertindas malah ramai-ramai melakukan pelecehan verbal terhadap perempuan. Parahnya lagi mereka sadar kalau sampai chat nya bocor bakal tamat. Masih berstatus mahasiswa https://t.co/iskWIFoV5B,Positive,1
